step,train_loss,tok_s,mem_mb,gpu_alloc_mb,gpu_reserved_mb,gpu_alloc_max_mb,gpu_reserved_max_mb,cpu_rss_mb,psutil_rss_mb,psutil_vms_mb,psutil_shared_mb,psutil_text_mb,psutil_data_mb,psutil_uss_mb,psutil_pss_mb,psutil_swap_mb,psutil_ram_used_mb,psutil_ram_total_mb,val_loss,val_ppl,attn_elems,attn_ratio,attn_reduction,flops_attn_est,flops_total_est,flops_ratio,flops_reduction_pct,attn_lq,attn_lk_per_layer,head_entropy,group_change_rate,avg_window,group_overlap,head_reassign_rate,group_lifespan_ema,head_groups,shadow_win_idx,shadow_logit_mean,group_heads,group_ratios,resolution_mean,resolution_std,resolution_min_frac,resolution_max_frac,resolution_collapse_min,resolution_collapse_max,resolution_delta,branch_usage_freq,attn_ratio_std_ema,flops_ratio_std_ema,lk_mean,lk_p90,w_mean,w_min,w_max,control_time_ms,attn_time_ms,mask_time_ms,overhead_time_ms,step_time_ms,eval_time_s
50,59.832390,8402.02,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1965.92,41953.30,439.43,2.22,4397.81,854.14,1225.12,0.00,2954.62,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,256.57,
100,80.286514,8545.78,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1968.34,41953.30,441.56,2.22,4397.82,857.66,1228.21,0.00,2960.66,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,257.72,
150,46.830654,8531.67,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.38,41953.30,442.57,2.22,4397.82,858.86,1229.34,0.00,2960.55,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.73,
200,28.814674,8520.29,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.38,41953.30,442.57,2.22,4397.82,859.54,1229.79,0.00,2960.20,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.07,
250,25.420486,8512.42,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.38,41953.30,442.57,2.22,4397.82,859.73,1229.94,0.00,2954.36,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,257.84,
300,19.286079,8507.55,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.39,41953.30,442.57,2.22,4397.82,859.84,1230.01,0.00,2953.02,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.50,
350,16.654848,8506.47,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.42,41953.30,442.57,2.22,4397.82,859.96,1230.10,0.00,2952.61,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.02,
400,14.654881,8510.94,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.43,41953.30,442.57,2.22,4397.82,860.03,1230.15,0.00,2952.62,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.66,
450,16.523489,8509.87,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.45,41953.30,442.57,2.22,4397.82,860.09,1230.20,0.00,2953.68,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.64,
500,15.527050,8507.57,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.46,41953.30,442.57,2.22,4397.82,860.14,1230.22,0.00,2954.65,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,259.08,
500,,,,,,,,,,,,,,,,,,,13.646788,844743.0336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.71
550,15.040986,6654.73,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.51,42017.30,442.57,2.22,4397.95,860.70,1230.60,0.00,2952.15,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.11,6.71
600,12.096855,8505.20,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.57,42017.30,442.56,2.22,4397.95,375.15,906.94,0.00,2495.12,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.90,6.71
650,11.077134,8507.30,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.58,42017.30,442.56,2.22,4397.95,379.70,909.98,0.00,2505.09,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.70,6.71
700,10.352062,8510.24,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.58,42017.30,442.56,2.22,4397.95,380.56,910.56,0.00,2508.73,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.97,6.71
750,10.782013,8508.63,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.58,42017.30,442.56,2.22,4397.95,380.97,910.83,0.00,2509.15,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.23,6.71
800,10.760373,8500.55,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.60,42017.30,442.56,2.22,4397.95,381.23,911.01,0.00,2508.28,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,257.89,6.71
850,10.101312,8506.95,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.60,42017.30,442.56,2.22,4397.95,381.36,911.09,0.00,2505.58,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,259.05,6.71
900,9.560032,8502.42,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.62,42017.30,442.56,2.22,4397.95,381.43,911.13,0.00,2504.70,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.50,6.71
950,10.339276,8501.43,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.62,42017.30,442.56,2.22,4397.95,381.51,911.19,0.00,2508.48,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.63,6.71
1000,9.145899,8502.13,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.62,42017.30,442.56,2.22,4397.95,381.56,911.22,0.00,2509.79,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,259.02,6.71
1000,,,,,,,,,,,,,,,,,,,8.084281,3243.0862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.77
1050,9.245111,6640.21,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.63,42018.30,442.56,2.22,4398.95,382.19,911.62,0.00,2509.73,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.65,6.77
1100,9.125124,8502.60,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.63,42018.30,442.56,2.22,4398.95,382.23,911.66,0.00,2513.63,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,259.35,6.77
1150,9.196461,8502.58,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.63,42018.30,442.56,2.22,4398.95,382.26,911.67,0.00,2511.08,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.85,6.77
1200,10.105932,8504.39,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.66,42018.30,442.56,2.22,4398.95,376.98,908.18,0.00,2500.51,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.31,6.77
1250,11.886894,8501.45,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.66,42018.30,442.56,2.22,4398.95,380.00,910.20,0.00,2503.90,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,257.78,6.77
1300,9.497702,8505.98,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.66,42018.30,442.56,2.22,4398.95,380.73,910.69,0.00,2504.93,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.90,6.77
1350,9.311682,8500.16,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.66,42018.30,442.56,2.22,4398.95,381.05,910.90,0.00,2504.78,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.68,6.77
1400,9.701209,8501.89,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.66,42018.30,442.56,2.22,4398.95,381.23,911.02,0.00,2505.59,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.45,6.77
1450,8.521931,8505.85,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.67,42018.30,442.56,2.22,4398.95,381.38,911.12,0.00,2505.98,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.74,6.77
1500,8.515252,8509.73,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.67,42018.30,442.56,2.22,4398.95,381.50,911.20,0.00,2507.26,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.05,6.77
1500,,,,,,,,,,,,,,,,,,,7.306279,1489.6236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.72
1550,8.557649,6648.95,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.67,42018.30,442.56,2.22,4398.95,382.14,911.61,0.00,2509.17,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.50,6.72
1600,8.180257,8506.48,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.67,42018.30,442.56,2.22,4398.95,382.20,911.65,0.00,2509.05,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.60,6.72
1650,8.403366,8506.43,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.68,42018.30,442.56,2.22,4398.95,382.24,911.68,0.00,2508.79,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.89,6.72
1700,8.372324,8502.80,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.68,42018.30,442.56,2.22,4398.95,382.27,911.70,0.00,2510.92,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.72,6.72
1750,8.249189,8504.42,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.68,42018.30,442.56,2.22,4398.95,382.29,911.71,0.00,2512.48,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.07,6.72
1800,8.353870,8504.67,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.69,42018.30,442.56,2.22,4398.95,377.76,908.71,0.00,2507.54,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,259.11,6.72
1850,8.198347,8506.25,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.71,42018.30,442.56,2.22,4398.95,380.11,910.28,0.00,2509.54,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.73,6.72
1900,8.011047,8499.14,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.71,42018.30,442.56,2.22,4398.95,380.73,910.70,0.00,2511.16,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.82,6.72
1950,8.264326,8500.15,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.71,42018.30,442.56,2.22,4398.95,381.09,910.94,0.00,2512.84,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.95,6.72
2000,8.607893,8502.76,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.71,42018.30,442.56,2.22,4398.95,381.24,911.04,0.00,2513.93,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,259.02,6.72
2000,,,,,,,,,,,,,,,,,,,7.051554,1154.6515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.76
2050,8.302855,6637.23,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,381.92,911.48,0.00,2511.18,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,259.45,6.76
2100,8.504729,8501.81,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,382.01,911.54,0.00,2512.12,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.81,6.76
2150,8.095173,8505.33,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,382.07,911.58,0.00,2512.29,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.91,6.76
2200,7.839803,8501.96,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,382.09,911.59,0.00,2513.82,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,259.35,6.76
2250,7.957899,8504.53,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,382.14,911.62,0.00,2514.27,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,259.15,6.76
2300,7.905828,8503.91,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,382.17,911.64,0.00,2511.41,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,259.79,6.76
2350,7.932734,8492.52,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,382.17,911.64,0.00,2514.17,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,259.09,6.76
2400,7.831123,8501.14,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,378.30,909.08,0.00,2499.42,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.70,6.76
2450,8.022857,8498.78,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,380.23,910.37,0.00,2501.44,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.36,6.76
2500,7.873866,8506.32,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,380.75,910.72,0.00,2503.00,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.23,6.76
2500,,,,,,,,,,,,,,,,,,,7.003452,1100.4256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75
2550,7.958389,6640.31,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,381.57,911.25,0.00,2495.64,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,259.24,6.75
2600,8.004175,8502.71,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,381.75,911.38,0.00,2496.72,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.28,6.75
2650,7.796696,8502.55,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,381.84,911.43,0.00,2499.30,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.29,6.75
2700,7.903084,8499.35,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,381.93,911.49,0.00,2499.34,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.46,6.75
2750,10.405766,8503.79,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,382.00,911.53,0.00,2497.88,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.26,6.75
2800,8.659153,8502.18,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,382.04,911.56,0.00,2500.15,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.48,6.75
2850,8.602348,8505.17,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,382.08,911.59,0.00,2500.46,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.74,6.75
2900,7.665771,8503.53,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,382.09,911.59,0.00,2500.28,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.20,6.75
2950,7.837990,8503.88,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,382.11,911.60,0.00,2501.49,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.72,6.75
3000,7.691742,8502.29,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,378.65,909.32,0.00,2492.08,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.93,6.75
3000,,,,,,,,,,,,,,,,,,,6.874411,967.2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.76
3050,7.523426,6640.30,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,380.90,910.81,0.00,2489.28,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.63,6.76
3100,7.500723,8502.04,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,381.40,911.14,0.00,2494.82,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.79,6.76
3150,7.678995,8505.48,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,381.68,911.33,0.00,2496.25,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.23,6.76
3200,7.774054,8502.50,9156.73,9156.73,25086.00,23469.92,25086.00,4467.32,1969.72,42018.30,442.56,2.22,4398.95,381.84,911.44,0.00,2496.57,56958.48,,,,,,309237645312.00,5875515260928.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,258.36,6.76
