"Step","paper-main_4096_deep_practical_reuse-seed0 - aah/attn_ratio","paper-main_4096_deep_practical_reuse-seed0 - aah/attn_ratio__MIN","paper-main_4096_deep_practical_reuse-seed0 - aah/attn_ratio__MAX","paper-main_4096_shallow_freeze-seed0 - aah/attn_ratio","paper-main_4096_shallow_freeze-seed0 - aah/attn_ratio__MIN","paper-main_4096_shallow_freeze-seed0 - aah/attn_ratio__MAX","paper-main_4096_full_adaptive-seed0 - aah/attn_ratio","paper-main_4096_full_adaptive-seed0 - aah/attn_ratio__MIN","paper-main_4096_full_adaptive-seed0 - aah/attn_ratio__MAX","paper-main_4096_grouping_off-seed0 - aah/attn_ratio","paper-main_4096_grouping_off-seed0 - aah/attn_ratio__MIN","paper-main_4096_grouping_off-seed0 - aah/attn_ratio__MAX"
"124","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.265625","0.265625","0.265625","0.5611979166666666","0.5611979166666666","0.5611979166666666"
"126","0.28515625","0.28515625","0.28515625","0.3802083333333333","0.3802083333333333","0.3802083333333333","0.265625","0.265625","0.265625","0.5657552083333334","0.5657552083333334","0.5657552083333334"
"127","0.28515625","0.28515625","0.28515625","0.3802083333333333","0.3802083333333333","0.3802083333333333","0.265625","0.265625","0.265625","0.5657552083333334","0.5657552083333334","0.5657552083333334"
"128","0.28515625","0.28515625","0.28515625","0.3802083333333333","0.3802083333333333","0.3802083333333333","0.265625","0.265625","0.265625","0.5579427083333334","0.5579427083333334","0.5579427083333334"
"129","0.28515625","0.28515625","0.28515625","0.3802083333333333","0.3802083333333333","0.3802083333333333","0.265625","0.265625","0.265625","0.5572916666666666","0.5572916666666666","0.5572916666666666"
"131","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.265625","0.265625","0.265625","0.5618489583333334","0.5618489583333334","0.5618489583333334"
"132","0.28515625","0.28515625","0.28515625","0.3802083333333333","0.3802083333333333","0.3802083333333333","0.265625","0.265625","0.265625","0.5657552083333334","0.5657552083333334","0.5657552083333334"
"133","0.28515625","0.28515625","0.28515625","0.3802083333333333","0.3802083333333333","0.3802083333333333","0.265625","0.265625","0.265625","0.5657552083333334","0.5657552083333334","0.5657552083333334"
"134","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.265625","0.265625","0.265625","0.5611979166666666","0.5611979166666666","0.5611979166666666"
"136","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.265625","0.265625","0.265625","0.5657552083333334","0.5657552083333334","0.5657552083333334"
"137","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2682291666666667","0.2682291666666667","0.2682291666666667","0.5618489583333334","0.5618489583333334","0.5618489583333334"
"138","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2682291666666667","0.2682291666666667","0.2682291666666667","0.5579427083333334","0.5579427083333334","0.5579427083333334"
"139","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3092447916666667","0.3092447916666667","0.3092447916666667","0.5533854166666666","0.5533854166666666","0.5533854166666666"
"141","0.2890625","0.2890625","0.2890625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.5572916666666666","0.5572916666666666","0.5572916666666666"
"142","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2604166666666667","0.2604166666666667","0.2604166666666667","0.5572916666666666","0.5572916666666666","0.5572916666666666"
"143","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.56640625","0.56640625","0.56640625"
"144","0.2890625","0.2890625","0.2890625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.5670572916666666","0.5670572916666666","0.5670572916666666"
"146","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.56640625","0.56640625","0.56640625"
"147","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.5618489583333334","0.5618489583333334","0.5618489583333334"
"148","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.56640625","0.56640625","0.56640625"
"149","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.5618489583333334","0.5618489583333334","0.5618489583333334"
"151","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.5625","0.5625","0.5625"
"152","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.56640625","0.56640625","0.56640625"
"153","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.5709635416666666","0.5709635416666666","0.5709635416666666"
"154","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.5748697916666666","0.5748697916666666","0.5748697916666666"
"156","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.56640625","0.56640625","0.56640625"
"157","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2975260416666667","0.2975260416666667","0.2975260416666667","0.5703125","0.5703125","0.5703125"
"158","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2975260416666667","0.2975260416666667","0.2975260416666667","0.5703125","0.5703125","0.5703125"
"159","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.56640625","0.56640625","0.56640625"
"161","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3020833333333333","0.3020833333333333","0.3020833333333333","0.56640625","0.56640625","0.56640625"
"162","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.5709635416666666","0.5709635416666666","0.5709635416666666"
"163","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.5755208333333334","0.5755208333333334","0.5755208333333334"
"164","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3014322916666667","0.3014322916666667","0.3014322916666667","0.5709635416666666","0.5709635416666666","0.5709635416666666"
"166","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3020833333333333","0.3020833333333333","0.3020833333333333","0.5748697916666666","0.5748697916666666","0.5748697916666666"
"167","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2942708333333333","0.2942708333333333","0.2942708333333333","0.5748697916666666","0.5748697916666666","0.5748697916666666"
"168","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.5748697916666666","0.5748697916666666","0.5748697916666666"
"169","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.5748697916666666","0.5748697916666666","0.5748697916666666"
"171","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2903645833333333","0.2903645833333333","0.2903645833333333","0.5794270833333334","0.5794270833333334","0.5794270833333334"
"172","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2526041666666667","0.2526041666666667","0.2526041666666667","0.5748697916666666","0.5748697916666666","0.5748697916666666"
"173","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2532552083333333","0.2532552083333333","0.2532552083333333","0.5709635416666666","0.5709635416666666","0.5709635416666666"
"174","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.263671875","0.263671875","0.263671875","0.5794270833333334","0.5794270833333334","0.5794270833333334"
"176","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.263671875","0.263671875","0.263671875","0.5755208333333334","0.5755208333333334","0.5755208333333334"
"177","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2630208333333333","0.2630208333333333","0.2630208333333333","0.5748697916666666","0.5748697916666666","0.5748697916666666"
"178","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.265625","0.265625","0.265625","0.5748697916666666","0.5748697916666666","0.5748697916666666"
"179","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.25390625","0.25390625","0.25390625","0.5787760416666666","0.5787760416666666","0.5787760416666666"
"181","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2578125","0.2578125","0.2578125","0.5787760416666666","0.5787760416666666","0.5787760416666666"
"182","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.25390625","0.25390625","0.25390625","0.5709635416666666","0.5709635416666666","0.5709635416666666"
"183","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.25390625","0.25390625","0.25390625","0.5748697916666666","0.5748697916666666","0.5748697916666666"
"184","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.24609375","0.24609375","0.24609375","0.5787760416666666","0.5787760416666666","0.5787760416666666"
"186","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.25390625","0.25390625","0.25390625","0.5833333333333334","0.5833333333333334","0.5833333333333334"
"187","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.24479166666666666","0.24479166666666666","0.24479166666666666","0.5833333333333334","0.5833333333333334","0.5833333333333334"
"188","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.5833333333333334","0.5833333333333334","0.5833333333333334"
"189","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2669270833333333","0.2669270833333333","0.2669270833333333","0.5787760416666666","0.5787760416666666","0.5787760416666666"
"191","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.314453125","0.314453125","0.314453125","0.583984375","0.583984375","0.583984375"
"192","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.314453125","0.314453125","0.314453125","0.5794270833333334","0.5794270833333334","0.5794270833333334"
"193","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.3118489583333333","0.3118489583333333","0.3118489583333333","0.5716145833333334","0.5716145833333334","0.5716145833333334"
"194","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2975260416666667","0.2975260416666667","0.2975260416666667","0.5787760416666666","0.5787760416666666","0.5787760416666666"
"196","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2825520833333333","0.2825520833333333","0.2825520833333333","0.576171875","0.576171875","0.576171875"
"197","0.28515625","0.28515625","0.28515625","0.3802083333333333","0.3802083333333333","0.3802083333333333","0.28515625","0.28515625","0.28515625","0.580078125","0.580078125","0.580078125"
"198","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.2747395833333333","0.2747395833333333","0.2747395833333333","0.583984375","0.583984375","0.583984375"
"199","0.28515625","0.28515625","0.28515625","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.244140625","0.244140625","0.244140625","0.5885416666666666","0.5885416666666666","0.5885416666666666"
"201","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.24609375","0.24609375","0.24609375","0.5794270833333334","0.5794270833333334","0.5794270833333334"
"202","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.5885416666666666","0.5885416666666666","0.5885416666666666"
"203","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.5885416666666666","0.5885416666666666","0.5885416666666666"
"204","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.583984375","0.583984375","0.583984375"
"206","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.5794270833333334","0.5794270833333334","0.5794270833333334"
"207","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.5885416666666666","0.5885416666666666","0.5885416666666666"
"208","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.24348958333333334","0.24348958333333334","0.24348958333333334","0.5794270833333334","0.5794270833333334","0.5794270833333334"
"209","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.5885416666666666","0.5885416666666666","0.5885416666666666"
"211","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.5794270833333334","0.5794270833333334","0.5794270833333334"
"212","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.23567708333333334","0.23567708333333334","0.23567708333333334","0.583984375","0.583984375","0.583984375"
"213","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.23958333333333334","0.23958333333333334","0.23958333333333334","0.5813802083333334","0.5813802083333334","0.5813802083333334"
"214","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.23893229166666666","0.23893229166666666","0.23893229166666666","0.583984375","0.583984375","0.583984375"
"216","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.23958333333333334","0.23958333333333334","0.23958333333333334","0.5885416666666666","0.5885416666666666","0.5885416666666666"
"217","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.22135416666666666","0.22135416666666666","0.22135416666666666","0.5859375","0.5859375","0.5859375"
"218","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.23567708333333334","0.23567708333333334","0.23567708333333334","0.5885416666666666","0.5885416666666666","0.5885416666666666"
"219","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.22395833333333334","0.22395833333333334","0.22395833333333334","0.5885416666666666","0.5885416666666666","0.5885416666666666"
"221","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.24153645833333334","0.24153645833333334","0.24153645833333334","0.5859375","0.5859375","0.5859375"
"222","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.2421875","0.2421875","0.2421875","0.5813802083333334","0.5813802083333334","0.5813802083333334"
"223","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.263671875","0.263671875","0.263671875","0.583984375","0.583984375","0.583984375"
"224","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.267578125","0.267578125","0.267578125","0.5859375","0.5859375","0.5859375"
"226","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.3125","0.3125","0.3125","0.5833333333333334","0.5833333333333334","0.5833333333333334"
"227","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.3157552083333333","0.3157552083333333","0.3157552083333333","0.5787760416666666","0.5787760416666666","0.5787760416666666"
"228","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.2994791666666667","0.2994791666666667","0.2994791666666667","0.5859375","0.5859375","0.5859375"
"229","0.2890625","0.2890625","0.2890625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.3001302083333333","0.3001302083333333","0.3001302083333333","0.5859375","0.5859375","0.5859375"
"231","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.314453125","0.314453125","0.314453125","0.5859375","0.5859375","0.5859375"
"232","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.314453125","0.314453125","0.314453125","0.5768229166666666","0.5768229166666666","0.5768229166666666"
"233","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.265625","0.265625","0.265625","0.5859375","0.5859375","0.5859375"
"234","0.2890625","0.2890625","0.2890625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.306640625","0.306640625","0.306640625","0.5859375","0.5859375","0.5859375"
"236","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.314453125","0.314453125","0.314453125","0.5813802083333334","0.5813802083333334","0.5813802083333334"
"237","0.2890625","0.2890625","0.2890625","0.3528645833333333","0.3528645833333333","0.3528645833333333","0.2923177083333333","0.2923177083333333","0.2923177083333333","0.5833333333333334","0.5833333333333334","0.5833333333333334"
"238","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.306640625","0.306640625","0.306640625","0.5748697916666666","0.5748697916666666","0.5748697916666666"
"239","0.2890625","0.2890625","0.2890625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.265625","0.265625","0.265625","0.5787760416666666","0.5787760416666666","0.5787760416666666"
"241","0.2890625","0.2890625","0.2890625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.306640625","0.306640625","0.306640625","0.5813802083333334","0.5813802083333334","0.5813802083333334"
"242","0.2890625","0.2890625","0.2890625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.306640625","0.306640625","0.306640625","0.5859375","0.5859375","0.5859375"
"243","0.2890625","0.2890625","0.2890625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.306640625","0.306640625","0.306640625","0.5813802083333334","0.5813802083333334","0.5813802083333334"
"244","0.28515625","0.28515625","0.28515625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.306640625","0.306640625","0.306640625","0.5813802083333334","0.5813802083333334","0.5813802083333334"
"246","0.2890625","0.2890625","0.2890625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.306640625","0.306640625","0.306640625","0.5813802083333334","0.5813802083333334","0.5813802083333334"
"247","0.2890625","0.2890625","0.2890625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.265625","0.265625","0.265625","0.5859375","0.5859375","0.5859375"
"248","0.2890625","0.2890625","0.2890625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.265625","0.265625","0.265625","0.5813802083333334","0.5813802083333334","0.5813802083333334"
"249","0.2890625","0.2890625","0.2890625","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.306640625","0.306640625","0.306640625","0.5813802083333334","0.5813802083333334","0.5813802083333334"