"Step","paper-main_4096_shallow_freeze-seed0-eval200-clean - train/loss","paper-main_4096_shallow_freeze-seed0-eval200-clean - train/loss__MIN","paper-main_4096_shallow_freeze-seed0-eval200-clean - train/loss__MAX","paper-main_4096_pure_baseline-seed0-eval200-clean - train/loss","paper-main_4096_pure_baseline-seed0-eval200-clean - train/loss__MIN","paper-main_4096_pure_baseline-seed0-eval200-clean - train/loss__MAX","paper-main_4096_grouping_off-seed0-eval200-clean - train/loss","paper-main_4096_grouping_off-seed0-eval200-clean - train/loss__MIN","paper-main_4096_grouping_off-seed0-eval200-clean - train/loss__MAX","paper-main_4096_full_adaptive-seed0-eval200-clean - train/loss","paper-main_4096_full_adaptive-seed0-eval200-clean - train/loss__MIN","paper-main_4096_full_adaptive-seed0-eval200-clean - train/loss__MAX","paper-main_4096_deep_practical_reuse-seed0-eval200-clean - train/loss","paper-main_4096_deep_practical_reuse-seed0-eval200-clean - train/loss__MIN","paper-main_4096_deep_practical_reuse-seed0-eval200-clean - train/loss__MAX"
"123","7.883954048156738","7.883954048156738","7.883954048156738","7.988927364349365","7.988927364349365","7.988927364349365","7.800101280212402","7.800101280212402","7.800101280212402","7.916950225830078","7.916950225830078","7.916950225830078","7.868180751800537","7.868180751800537","7.868180751800537"
"124","7.789008140563965","7.789008140563965","7.789008140563965","7.86002254486084","7.86002254486084","7.86002254486084","7.804014205932617","7.804014205932617","7.804014205932617","7.735986232757568","7.735986232757568","7.735986232757568","7.768815040588379","7.768815040588379","7.768815040588379"
"126","7.642772674560547","7.642772674560547","7.642772674560547","7.633513450622559","7.633513450622559","7.633513450622559","7.651867389678955","7.651867389678955","7.651867389678955","7.6102070808410645","7.6102070808410645","7.6102070808410645","7.6740336418151855","7.6740336418151855","7.6740336418151855"
"127","8.033653259277344","8.033653259277344","8.033653259277344","8.482114791870117","8.482114791870117","8.482114791870117","8.040642738342285","8.040642738342285","8.040642738342285","7.965212821960449","7.965212821960449","7.965212821960449","7.988399505615234","7.988399505615234","7.988399505615234"
"128","7.870486736297607","7.870486736297607","7.870486736297607","8.16591739654541","8.16591739654541","8.16591739654541","7.927868843078613","7.927868843078613","7.927868843078613","7.922021389007568","7.922021389007568","7.922021389007568","7.829975128173828","7.829975128173828","7.829975128173828"
"129","7.513843536376953","7.513843536376953","7.513843536376953","7.777603626251221","7.777603626251221","7.777603626251221","7.608147144317627","7.608147144317627","7.608147144317627","7.538623332977295","7.538623332977295","7.538623332977295","7.5544633865356445","7.5544633865356445","7.5544633865356445"
"131","8.249747276306152","8.249747276306152","8.249747276306152","7.830506324768066","7.830506324768066","7.830506324768066","8.214957237243652","8.214957237243652","8.214957237243652","8.193428993225098","8.193428993225098","8.193428993225098","8.216326713562012","8.216326713562012","8.216326713562012"
"132","7.82594108581543","7.82594108581543","7.82594108581543","7.174665927886963","7.174665927886963","7.174665927886963","7.86807107925415","7.86807107925415","7.86807107925415","7.815179347991943","7.815179347991943","7.815179347991943","7.90274715423584","7.90274715423584","7.90274715423584"
"133","8.052087783813477","8.052087783813477","8.052087783813477","7.532001972198486","7.532001972198486","7.532001972198486","8.134532928466797","8.134532928466797","8.134532928466797","8.0108060836792","8.0108060836792","8.0108060836792","8.016556739807129","8.016556739807129","8.016556739807129"
"134","7.6215620040893555","7.6215620040893555","7.6215620040893555","7.4536566734313965","7.4536566734313965","7.4536566734313965","7.685328960418701","7.685328960418701","7.685328960418701","7.6427321434021","7.6427321434021","7.6427321434021","7.614354133605957","7.614354133605957","7.614354133605957"
"136","7.082895278930664","7.082895278930664","7.082895278930664","7.517043113708496","7.517043113708496","7.517043113708496","7.115564346313477","7.115564346313477","7.115564346313477","7.076936721801758","7.076936721801758","7.076936721801758","7.086618900299072","7.086618900299072","7.086618900299072"
"137","7.5046539306640625","7.5046539306640625","7.5046539306640625","7.716701984405518","7.716701984405518","7.716701984405518","7.525605201721191","7.525605201721191","7.525605201721191","7.538844108581543","7.538844108581543","7.538844108581543","7.501176357269287","7.501176357269287","7.501176357269287"
"138","7.830009460449219","7.830009460449219","7.830009460449219","7.756002426147461","7.756002426147461","7.756002426147461","7.827155113220215","7.827155113220215","7.827155113220215","7.796265602111816","7.796265602111816","7.796265602111816","7.818065643310547","7.818065643310547","7.818065643310547"
"139","7.399266719818115","7.399266719818115","7.399266719818115","7.744378566741943","7.744378566741943","7.744378566741943","7.364682197570801","7.364682197570801","7.364682197570801","7.338969707489014","7.338969707489014","7.338969707489014","7.338611125946045","7.338611125946045","7.338611125946045"
"141","7.35274076461792","7.35274076461792","7.35274076461792","8.311992645263672","8.311992645263672","8.311992645263672","7.353659152984619","7.353659152984619","7.353659152984619","7.254532814025879","7.254532814025879","7.254532814025879","7.352346897125244","7.352346897125244","7.352346897125244"
"142","7.872990608215332","7.872990608215332","7.872990608215332","7.703376770019531","7.703376770019531","7.703376770019531","7.87362813949585","7.87362813949585","7.87362813949585","7.839141845703125","7.839141845703125","7.839141845703125","7.82094669342041","7.82094669342041","7.82094669342041"
"143","7.031993389129639","7.031993389129639","7.031993389129639","7.679561614990234","7.679561614990234","7.679561614990234","7.158942222595215","7.158942222595215","7.158942222595215","7.067768573760986","7.067768573760986","7.067768573760986","7.109247207641602","7.109247207641602","7.109247207641602"
"144","7.517524242401123","7.517524242401123","7.517524242401123","7.79366397857666","7.79366397857666","7.79366397857666","7.5167460441589355","7.5167460441589355","7.5167460441589355","7.523548126220703","7.523548126220703","7.523548126220703","7.506259918212891","7.506259918212891","7.506259918212891"
"146","7.62687873840332","7.62687873840332","7.62687873840332","7.556773662567139","7.556773662567139","7.556773662567139","7.613703727722168","7.613703727722168","7.613703727722168","7.593498229980469","7.593498229980469","7.593498229980469","7.563757419586182","7.563757419586182","7.563757419586182"
"147","7.454187393188477","7.454187393188477","7.454187393188477","7.579002380371094","7.579002380371094","7.579002380371094","7.459338665008545","7.459338665008545","7.459338665008545","7.440534591674805","7.440534591674805","7.440534591674805","7.434568881988525","7.434568881988525","7.434568881988525"
"148","7.20864200592041","7.20864200592041","7.20864200592041","7.678119659423828","7.678119659423828","7.678119659423828","7.275500774383545","7.275500774383545","7.275500774383545","7.210629940032959","7.210629940032959","7.210629940032959","7.256551742553711","7.256551742553711","7.256551742553711"
"149","7.606192588806152","7.606192588806152","7.606192588806152","7.683355808258057","7.683355808258057","7.683355808258057","7.634012699127197","7.634012699127197","7.634012699127197","7.616311550140381","7.616311550140381","7.616311550140381","7.667547702789307","7.667547702789307","7.667547702789307"
"151","7.728156089782715","7.728156089782715","7.728156089782715","7.9228925704956055","7.9228925704956055","7.9228925704956055","7.812827110290527","7.812827110290527","7.812827110290527","7.7532830238342285","7.7532830238342285","7.7532830238342285","7.796419620513916","7.796419620513916","7.796419620513916"
"152","7.553717136383057","7.553717136383057","7.553717136383057","7.5138349533081055","7.5138349533081055","7.5138349533081055","7.567443370819092","7.567443370819092","7.567443370819092","7.483476638793945","7.483476638793945","7.483476638793945","7.522270202636719","7.522270202636719","7.522270202636719"
"153","7.362297058105469","7.362297058105469","7.362297058105469","7.6349406242370605","7.6349406242370605","7.6349406242370605","7.356002330780029","7.356002330780029","7.356002330780029","7.352028846740723","7.352028846740723","7.352028846740723","7.291644096374512","7.291644096374512","7.291644096374512"
"154","7.357087135314941","7.357087135314941","7.357087135314941","7.688999652862549","7.688999652862549","7.688999652862549","7.341032028198242","7.341032028198242","7.341032028198242","7.356985569000244","7.356985569000244","7.356985569000244","7.34312105178833","7.34312105178833","7.34312105178833"
"156","7.66845178604126","7.66845178604126","7.66845178604126","7.710568428039551","7.710568428039551","7.710568428039551","7.594999313354492","7.594999313354492","7.594999313354492","7.599940299987793","7.599940299987793","7.599940299987793","7.641850471496582","7.641850471496582","7.641850471496582"
"157","7.382237434387207","7.382237434387207","7.382237434387207","7.767857551574707","7.767857551574707","7.767857551574707","7.384030342102051","7.384030342102051","7.384030342102051","7.415669918060303","7.415669918060303","7.415669918060303","7.364226818084717","7.364226818084717","7.364226818084717"
"158","7.554153919219971","7.554153919219971","7.554153919219971","7.708944320678711","7.708944320678711","7.708944320678711","7.596526145935059","7.596526145935059","7.596526145935059","7.58014440536499","7.58014440536499","7.58014440536499","7.6125898361206055","7.6125898361206055","7.6125898361206055"
"159","7.140336036682129","7.140336036682129","7.140336036682129","7.092678070068359","7.092678070068359","7.092678070068359","7.1339545249938965","7.1339545249938965","7.1339545249938965","7.099879264831543","7.099879264831543","7.099879264831543","7.097779750823975","7.097779750823975","7.097779750823975"
"161","7.436826229095459","7.436826229095459","7.436826229095459","7.481496334075928","7.481496334075928","7.481496334075928","7.489892959594727","7.489892959594727","7.489892959594727","7.476160049438477","7.476160049438477","7.476160049438477","7.45258092880249","7.45258092880249","7.45258092880249"
"162","7.577669143676758","7.577669143676758","7.577669143676758","7.310205459594727","7.310205459594727","7.310205459594727","7.525759220123291","7.525759220123291","7.525759220123291","7.483349800109863","7.483349800109863","7.483349800109863","7.589568138122559","7.589568138122559","7.589568138122559"
"163","7.158790111541748","7.158790111541748","7.158790111541748","7.421328067779541","7.421328067779541","7.421328067779541","7.190942287445068","7.190942287445068","7.190942287445068","7.167844295501709","7.167844295501709","7.167844295501709","7.163666725158691","7.163666725158691","7.163666725158691"
"164","6.808661937713623","6.808661937713623","6.808661937713623","7.573635578155518","7.573635578155518","7.573635578155518","6.800485610961914","6.800485610961914","6.800485610961914","6.808598041534424","6.808598041534424","6.808598041534424","6.782510280609131","6.782510280609131","6.782510280609131"
"166","7.433587551116943","7.433587551116943","7.433587551116943","7.1843953132629395","7.1843953132629395","7.1843953132629395","7.407338619232178","7.407338619232178","7.407338619232178","7.39342737197876","7.39342737197876","7.39342737197876","7.382309436798096","7.382309436798096","7.382309436798096"
"167","7.455494403839111","7.455494403839111","7.455494403839111","7.362102508544922","7.362102508544922","7.362102508544922","7.46014928817749","7.46014928817749","7.46014928817749","7.525487422943115","7.525487422943115","7.525487422943115","7.5004167556762695","7.5004167556762695","7.5004167556762695"
"168","7.410607814788818","7.410607814788818","7.410607814788818","7.335010051727295","7.335010051727295","7.335010051727295","7.419556140899658","7.419556140899658","7.419556140899658","7.378301620483398","7.378301620483398","7.378301620483398","7.377613544464111","7.377613544464111","7.377613544464111"
"169","7.6933417320251465","7.6933417320251465","7.6933417320251465","7.321372985839844","7.321372985839844","7.321372985839844","7.721349716186523","7.721349716186523","7.721349716186523","7.679269790649414","7.679269790649414","7.679269790649414","7.701268672943115","7.701268672943115","7.701268672943115"
"171","7.736415863037109","7.736415863037109","7.736415863037109","7.526625633239746","7.526625633239746","7.526625633239746","7.752532482147217","7.752532482147217","7.752532482147217","7.732501983642578","7.732501983642578","7.732501983642578","7.704251289367676","7.704251289367676","7.704251289367676"
"172","8.053067207336426","8.053067207336426","8.053067207336426","7.325833320617676","7.325833320617676","7.325833320617676","8.081132888793945","8.081132888793945","8.081132888793945","7.9727020263671875","7.9727020263671875","7.9727020263671875","8.06807804107666","8.06807804107666","8.06807804107666"
"173","7.375004768371582","7.375004768371582","7.375004768371582","7.1789326667785645","7.1789326667785645","7.1789326667785645","7.432886600494385","7.432886600494385","7.432886600494385","7.40509033203125","7.40509033203125","7.40509033203125","7.457578182220459","7.457578182220459","7.457578182220459"
"174","7.128273963928223","7.128273963928223","7.128273963928223","7.241903305053711","7.241903305053711","7.241903305053711","7.1550421714782715","7.1550421714782715","7.1550421714782715","7.101900100708008","7.101900100708008","7.101900100708008","7.078828811645508","7.078828811645508","7.078828811645508"
"176","7.448000907897949","7.448000907897949","7.448000907897949","7.543210506439209","7.543210506439209","7.543210506439209","7.4693779945373535","7.4693779945373535","7.4693779945373535","7.401767253875732","7.401767253875732","7.401767253875732","7.388172149658203","7.388172149658203","7.388172149658203"
"177","7.000544548034668","7.000544548034668","7.000544548034668","7.322749137878418","7.322749137878418","7.322749137878418","7.018834114074707","7.018834114074707","7.018834114074707","7.001635551452637","7.001635551452637","7.001635551452637","7.038266658782959","7.038266658782959","7.038266658782959"
"178","7.325376987457275","7.325376987457275","7.325376987457275","7.07729959487915","7.07729959487915","7.07729959487915","7.337490558624268","7.337490558624268","7.337490558624268","7.330695629119873","7.330695629119873","7.330695629119873","7.347573757171631","7.347573757171631","7.347573757171631"
"179","6.582806587219238","6.582806587219238","6.582806587219238","7.618699073791504","7.618699073791504","7.618699073791504","6.732415199279785","6.732415199279785","6.732415199279785","6.636638641357422","6.636638641357422","6.636638641357422","6.735117435455322","6.735117435455322","6.735117435455322"
"181","7.276220798492432","7.276220798492432","7.276220798492432","7.176177024841309","7.176177024841309","7.176177024841309","7.31244421005249","7.31244421005249","7.31244421005249","7.326080322265625","7.326080322265625","7.326080322265625","7.302768707275391","7.302768707275391","7.302768707275391"
"182","7.6519598960876465","7.6519598960876465","7.6519598960876465","7.462292671203613","7.462292671203613","7.462292671203613","7.620176792144775","7.620176792144775","7.620176792144775","7.640429496765137","7.640429496765137","7.640429496765137","7.6502790451049805","7.6502790451049805","7.6502790451049805"
"183","7.382786750793457","7.382786750793457","7.382786750793457","6.895327568054199","6.895327568054199","6.895327568054199","7.359181880950928","7.359181880950928","7.359181880950928","7.342715740203857","7.342715740203857","7.342715740203857","7.3722405433654785","7.3722405433654785","7.3722405433654785"
"184","6.636986255645752","6.636986255645752","6.636986255645752","7.334775924682617","7.334775924682617","7.334775924682617","6.6658453941345215","6.6658453941345215","6.6658453941345215","6.638704776763916","6.638704776763916","6.638704776763916","6.611265182495117","6.611265182495117","6.611265182495117"
"186","6.811132431030273","6.811132431030273","6.811132431030273","7.420344829559326","7.420344829559326","7.420344829559326","6.814437389373779","6.814437389373779","6.814437389373779","6.794510841369629","6.794510841369629","6.794510841369629","6.811058044433594","6.811058044433594","6.811058044433594"
"187","7.2493133544921875","7.2493133544921875","7.2493133544921875","7.5499348640441895","7.5499348640441895","7.5499348640441895","7.283326625823975","7.283326625823975","7.283326625823975","7.232533931732178","7.232533931732178","7.232533931732178","7.265451908111572","7.265451908111572","7.265451908111572"
"188","7.119806289672852","7.119806289672852","7.119806289672852","7.180863857269287","7.180863857269287","7.180863857269287","7.091933727264404","7.091933727264404","7.091933727264404","7.11696720123291","7.11696720123291","7.11696720123291","7.077635288238525","7.077635288238525","7.077635288238525"
"189","7.254252910614014","7.254252910614014","7.254252910614014","7.45615291595459","7.45615291595459","7.45615291595459","7.294500350952148","7.294500350952148","7.294500350952148","7.292316436767578","7.292316436767578","7.292316436767578","7.237499713897705","7.237499713897705","7.237499713897705"
"191","7.323934555053711","7.323934555053711","7.323934555053711","7.647877216339111","7.647877216339111","7.647877216339111","7.320642471313477","7.320642471313477","7.320642471313477","7.269272804260254","7.269272804260254","7.269272804260254","7.267751693725586","7.267751693725586","7.267751693725586"
"192","7.432094573974609","7.432094573974609","7.432094573974609","6.771759033203125","6.771759033203125","6.771759033203125","7.498029708862305","7.498029708862305","7.498029708862305","7.481499195098877","7.481499195098877","7.481499195098877","7.509222030639648","7.509222030639648","7.509222030639648"
"193","7.5096659660339355","7.5096659660339355","7.5096659660339355","7.198400497436523","7.198400497436523","7.198400497436523","7.480820178985596","7.480820178985596","7.480820178985596","7.475397109985352","7.475397109985352","7.475397109985352","7.508761405944824","7.508761405944824","7.508761405944824"
"194","7.775826454162598","7.775826454162598","7.775826454162598","7.978001117706299","7.978001117706299","7.978001117706299","7.794193267822266","7.794193267822266","7.794193267822266","7.790818691253662","7.790818691253662","7.790818691253662","7.794651031494141","7.794651031494141","7.794651031494141"
"196","6.681687831878662","6.681687831878662","6.681687831878662","7.598900318145752","7.598900318145752","7.598900318145752","6.660045146942139","6.660045146942139","6.660045146942139","6.687587738037109","6.687587738037109","6.687587738037109","6.640049457550049","6.640049457550049","6.640049457550049"
"197","6.772101402282715","6.772101402282715","6.772101402282715","7.532201290130615","7.532201290130615","7.532201290130615","6.691754341125488","6.691754341125488","6.691754341125488","6.736670970916748","6.736670970916748","6.736670970916748","6.679477691650391","6.679477691650391","6.679477691650391"
"198","7.477441310882568","7.477441310882568","7.477441310882568","7.158653259277344","7.158653259277344","7.158653259277344","7.476780891418457","7.476780891418457","7.476780891418457","7.505489349365234","7.505489349365234","7.505489349365234","7.485466003417969","7.485466003417969","7.485466003417969"
"199","7.3319597244262695","7.3319597244262695","7.3319597244262695","7.128363132476807","7.128363132476807","7.128363132476807","7.379392623901367","7.379392623901367","7.379392623901367","7.346744537353516","7.346744537353516","7.346744537353516","7.29721736907959","7.29721736907959","7.29721736907959"
"201","7.183740615844727","7.183740615844727","7.183740615844727","7.359112739562988","7.359112739562988","7.359112739562988","7.188807487487793","7.188807487487793","7.188807487487793","7.202742099761963","7.202742099761963","7.202742099761963","7.232508182525635","7.232508182525635","7.232508182525635"
"202","7.537941932678223","7.537941932678223","7.537941932678223","7.4980010986328125","7.4980010986328125","7.4980010986328125","7.527037143707275","7.527037143707275","7.527037143707275","7.549794673919678","7.549794673919678","7.549794673919678","7.5929460525512695","7.5929460525512695","7.5929460525512695"
"203","7.446094989776611","7.446094989776611","7.446094989776611","7.185023784637451","7.185023784637451","7.185023784637451","7.438485622406006","7.438485622406006","7.438485622406006","7.4053778648376465","7.4053778648376465","7.4053778648376465","7.419630527496338","7.419630527496338","7.419630527496338"
"204","7.289939880371094","7.289939880371094","7.289939880371094","7.071810245513916","7.071810245513916","7.071810245513916","7.309005260467529","7.309005260467529","7.309005260467529","7.306790828704834","7.306790828704834","7.306790828704834","7.349795341491699","7.349795341491699","7.349795341491699"
"206","7.193410396575928","7.193410396575928","7.193410396575928","7.512810707092285","7.512810707092285","7.512810707092285","7.263449668884277","7.263449668884277","7.263449668884277","7.203346252441406","7.203346252441406","7.203346252441406","7.203231334686279","7.203231334686279","7.203231334686279"
"207","7.183767318725586","7.183767318725586","7.183767318725586","7.197314262390137","7.197314262390137","7.197314262390137","7.195436000823975","7.195436000823975","7.195436000823975","7.136203289031982","7.136203289031982","7.136203289031982","7.139209747314453","7.139209747314453","7.139209747314453"
"208","7.627607822418213","7.627607822418213","7.627607822418213","7.351235389709473","7.351235389709473","7.351235389709473","7.630188941955566","7.630188941955566","7.630188941955566","7.599289894104004","7.599289894104004","7.599289894104004","7.601382732391357","7.601382732391357","7.601382732391357"
"209","7.020890712738037","7.020890712738037","7.020890712738037","6.907970428466797","6.907970428466797","6.907970428466797","7.050788879394531","7.050788879394531","7.050788879394531","7.011470317840576","7.011470317840576","7.011470317840576","6.98544979095459","6.98544979095459","6.98544979095459"
"211","7.507350444793701","7.507350444793701","7.507350444793701","6.987030506134033","6.987030506134033","6.987030506134033","7.495456218719482","7.495456218719482","7.495456218719482","7.486884117126465","7.486884117126465","7.486884117126465","7.439877510070801","7.439877510070801","7.439877510070801"
"212","7.181134223937988","7.181134223937988","7.181134223937988","7.312254905700684","7.312254905700684","7.312254905700684","7.1762003898620605","7.1762003898620605","7.1762003898620605","7.157646656036377","7.157646656036377","7.157646656036377","7.1854658126831055","7.1854658126831055","7.1854658126831055"
"213","7.069520473480225","7.069520473480225","7.069520473480225","6.831763744354248","6.831763744354248","6.831763744354248","7.060452938079834","7.060452938079834","7.060452938079834","7.084877967834473","7.084877967834473","7.084877967834473","7.034149169921875","7.034149169921875","7.034149169921875"
"214","7.053135871887207","7.053135871887207","7.053135871887207","7.3393964767456055","7.3393964767456055","7.3393964767456055","7.1161088943481445","7.1161088943481445","7.1161088943481445","7.070519924163818","7.070519924163818","7.070519924163818","7.044507026672363","7.044507026672363","7.044507026672363"
"216","7.338935375213623","7.338935375213623","7.338935375213623","7.176084518432617","7.176084518432617","7.176084518432617","7.354504108428955","7.354504108428955","7.354504108428955","7.323464393615723","7.323464393615723","7.323464393615723","7.350059509277344","7.350059509277344","7.350059509277344"
"217","7.403876781463623","7.403876781463623","7.403876781463623","7.206223487854004","7.206223487854004","7.206223487854004","7.430849552154541","7.430849552154541","7.430849552154541","7.366518974304199","7.366518974304199","7.366518974304199","7.3703389167785645","7.3703389167785645","7.3703389167785645"
"218","7.180909633636475","7.180909633636475","7.180909633636475","7.482861518859863","7.482861518859863","7.482861518859863","7.151520252227783","7.151520252227783","7.151520252227783","7.144022464752197","7.144022464752197","7.144022464752197","7.178367614746094","7.178367614746094","7.178367614746094"
"219","7.484973430633545","7.484973430633545","7.484973430633545","7.348447799682617","7.348447799682617","7.348447799682617","7.416722297668457","7.416722297668457","7.416722297668457","7.443454742431641","7.443454742431641","7.443454742431641","7.43745756149292","7.43745756149292","7.43745756149292"
"221","7.25006103515625","7.25006103515625","7.25006103515625","7.246414661407471","7.246414661407471","7.246414661407471","7.23689079284668","7.23689079284668","7.23689079284668","7.2343339920043945","7.2343339920043945","7.2343339920043945","7.220046520233154","7.220046520233154","7.220046520233154"
"222","7.29791784286499","7.29791784286499","7.29791784286499","7.43366813659668","7.43366813659668","7.43366813659668","7.276245594024658","7.276245594024658","7.276245594024658","7.293449878692627","7.293449878692627","7.293449878692627","7.320422649383545","7.320422649383545","7.320422649383545"
"223","7.033904075622559","7.033904075622559","7.033904075622559","7.382091045379639","7.382091045379639","7.382091045379639","7.036996841430664","7.036996841430664","7.036996841430664","6.989726543426514","6.989726543426514","6.989726543426514","7.008852958679199","7.008852958679199","7.008852958679199"
"224","7.018934726715088","7.018934726715088","7.018934726715088","7.118510723114014","7.118510723114014","7.118510723114014","7.059636116027832","7.059636116027832","7.059636116027832","7.021808624267578","7.021808624267578","7.021808624267578","7.0425615310668945","7.0425615310668945","7.0425615310668945"
"226","7.490702152252197","7.490702152252197","7.490702152252197","7.228498458862305","7.228498458862305","7.228498458862305","7.565178394317627","7.565178394317627","7.565178394317627","7.517692565917969","7.517692565917969","7.517692565917969","7.59304666519165","7.59304666519165","7.59304666519165"
"227","7.525546073913574","7.525546073913574","7.525546073913574","7.14558744430542","7.14558744430542","7.14558744430542","7.625741004943848","7.625741004943848","7.625741004943848","7.68706750869751","7.68706750869751","7.68706750869751","7.564510822296143","7.564510822296143","7.564510822296143"
"228","7.161590576171875","7.161590576171875","7.161590576171875","7.690223217010498","7.690223217010498","7.690223217010498","7.176624298095703","7.176624298095703","7.176624298095703","7.213683128356934","7.213683128356934","7.213683128356934","7.161818504333496","7.161818504333496","7.161818504333496"
"229","7.585299968719482","7.585299968719482","7.585299968719482","7.2363481521606445","7.2363481521606445","7.2363481521606445","7.569689750671387","7.569689750671387","7.569689750671387","7.592550277709961","7.592550277709961","7.592550277709961","7.604100704193115","7.604100704193115","7.604100704193115"
"231","7.1430792808532715","7.1430792808532715","7.1430792808532715","6.941403388977051","6.941403388977051","6.941403388977051","7.132171630859375","7.132171630859375","7.132171630859375","7.187375068664551","7.187375068664551","7.187375068664551","7.090237140655518","7.090237140655518","7.090237140655518"
"232","6.874828815460205","6.874828815460205","6.874828815460205","7.078054904937744","7.078054904937744","7.078054904937744","6.90632963180542","6.90632963180542","6.90632963180542","6.848726749420166","6.848726749420166","6.848726749420166","6.8558430671691895","6.8558430671691895","6.8558430671691895"
"233","6.97990608215332","6.97990608215332","6.97990608215332","7.395553112030029","7.395553112030029","7.395553112030029","6.9365010261535645","6.9365010261535645","6.9365010261535645","7.006094455718994","7.006094455718994","7.006094455718994","6.944129943847656","6.944129943847656","6.944129943847656"
"234","7.444536209106445","7.444536209106445","7.444536209106445","6.995866775512695","6.995866775512695","6.995866775512695","7.453970909118652","7.453970909118652","7.453970909118652","7.401845932006836","7.401845932006836","7.401845932006836","7.49191427230835","7.49191427230835","7.49191427230835"
"236","6.507347106933594","6.507347106933594","6.507347106933594","7.257032871246338","7.257032871246338","7.257032871246338","6.553180694580078","6.553180694580078","6.553180694580078","6.525623321533203","6.525623321533203","6.525623321533203","6.5529327392578125","6.5529327392578125","6.5529327392578125"
"237","7.080408096313477","7.080408096313477","7.080408096313477","7.256290435791016","7.256290435791016","7.256290435791016","7.1932878494262695","7.1932878494262695","7.1932878494262695","7.107325553894043","7.107325553894043","7.107325553894043","7.098888397216797","7.098888397216797","7.098888397216797"
"238","7.21140193939209","7.21140193939209","7.21140193939209","6.932463645935059","6.932463645935059","6.932463645935059","7.1739583015441895","7.1739583015441895","7.1739583015441895","7.222664833068848","7.222664833068848","7.222664833068848","7.180398464202881","7.180398464202881","7.180398464202881"
"239","7.07365083694458","7.07365083694458","7.07365083694458","7.110393524169922","7.110393524169922","7.110393524169922","7.0488200187683105","7.0488200187683105","7.0488200187683105","7.1096906661987305","7.1096906661987305","7.1096906661987305","7.118687152862549","7.118687152862549","7.118687152862549"
"241","6.961406230926514","6.961406230926514","6.961406230926514","7.145012855529785","7.145012855529785","7.145012855529785","6.973926067352295","6.973926067352295","6.973926067352295","6.933599948883057","6.933599948883057","6.933599948883057","6.901623249053955","6.901623249053955","6.901623249053955"
"242","6.9344658851623535","6.9344658851623535","6.9344658851623535","6.915814399719238","6.915814399719238","6.915814399719238","7.000985145568848","7.000985145568848","7.000985145568848","6.979723930358887","6.979723930358887","6.979723930358887","6.954959869384766","6.954959869384766","6.954959869384766"
"243","7.002962112426758","7.002962112426758","7.002962112426758","7.246368408203125","7.246368408203125","7.246368408203125","7.033461093902588","7.033461093902588","7.033461093902588","7.025662899017334","7.025662899017334","7.025662899017334","6.98070764541626","6.98070764541626","6.98070764541626"
"244","7.2006425857543945","7.2006425857543945","7.2006425857543945","6.978525161743164","6.978525161743164","6.978525161743164","7.21727991104126","7.21727991104126","7.21727991104126","7.197721004486084","7.197721004486084","7.197721004486084","7.157601356506348","7.157601356506348","7.157601356506348"
"246","6.968723773956299","6.968723773956299","6.968723773956299","7.322381973266602","7.322381973266602","7.322381973266602","6.964238166809082","6.964238166809082","6.964238166809082","6.9637532234191895","6.9637532234191895","6.9637532234191895","6.944632053375244","6.944632053375244","6.944632053375244"
"247","7.116960048675537","7.116960048675537","7.116960048675537","7.245977878570557","7.245977878570557","7.245977878570557","7.111475467681885","7.111475467681885","7.111475467681885","7.178750514984131","7.178750514984131","7.178750514984131","7.1067118644714355","7.1067118644714355","7.1067118644714355"
"248","6.96343469619751","6.96343469619751","6.96343469619751","7.167609691619873","7.167609691619873","7.167609691619873","7.039477348327637","7.039477348327637","7.039477348327637","6.9416890144348145","6.9416890144348145","6.9416890144348145","6.942371845245361","6.942371845245361","6.942371845245361"
"249","7.049419403076172","7.049419403076172","7.049419403076172","7.163387775421143","7.163387775421143","7.163387775421143","7.092434883117676","7.092434883117676","7.092434883117676","7.056056022644043","7.056056022644043","7.056056022644043","7.067004203796387","7.067004203796387","7.067004203796387"